;;;;
Förnamn och antal bärare för folkbokförda kvinnor 31 december 2022;;;;
Förnamn med minst två bärare;;;;
;;;;
Förnamn;Antal bärare;;;
SIRIKANLAYA;4;;;
SIRIKANYA;7;;;
SIRIKARN;3;;;
SIRIKHWAN;6;;;
SIRIKIT;12;;;
SIRIKORN;4;;;
SIRIKUL;4;;;
SIRIKWAN;4;;;
SIRILAK;58;;;
SIRILI;3;;;
SIRILUCK;4;;;
SIRILUK;8;;;
SIRILUX;3;;;
SIRIMA;21;;;
SIRIMAS;3;;;
SIRIN;213;;;
SIRINA;18;;;
SIRINAN;18;;;
SIRINAPA;14;;;
SIRINAPHA;10;;;
SIRINARD;2;;;
SIRINAT;6;;;
SIRINDA;5;;;
SIRINE;38;;;
SIRINEE;2;;;
SIRINIL;2;;;
SIRINNA;2;;;
SIRINRAT;2;;;
SIRINTHIP;12;;;
SIRINTHON;2;;;
SIRINTHORN;2;;;
SIRINTHRA;5;;;
SIRINTIP;3;;;
SIRINTRA;8;;;
SIRINUT;2;;;
SIRINYA;20;;;
SIRION;5;;;
SIRIPA;7;;;
SIRIPAN;4;;;
SIRIPHA;2;;;
SIRIPHAKON;2;;;
SIRIPHAN;13;;;
SIRIPHON;15;;;
SIRIPHORN;7;;;
SIRIPON;6;;;
SIRIPORN;101;;;
SIRIPRAPHA;5;;;
SIRIRAK;2;;;
SIRIRAT;57;;;
SIRIRUT;2;;;
SIRIS;12;;;
SIRISDOTTER;4;;;
SIRISHA;19;;;
SIRISOPA;2;;;
SIRISUK;4;;;
SIRITA;2;;;
SIRITHARN;2;;;
SIRITHON;5;;;
SIRITHORN;2;;;
SIRITORN;4;;;
SIRIUS;5;;;
SIRIVAN;3;;;
SIRIVIMOL;2;;;
SIRIVIMON;2;;;
SIRIWAN;72;;;
SIRIWARDANA;2;;;
SIRIWARDENA;2;;;
SIRIWARDHANA;2;;;
SIRIWIMOL;2;;;
SIRIWIMON;4;;;
SIRIWIPHA;3;;;
SIRIYA;8;;;
SIRIYAKON;5;;;
SIRIYAKORN;9;;;
SIRIYALATHA;2;;;
SIRIYAPORN;3;;;
SIRIYAWATHIE;3;;;
SIRJA;18;;;
SIRJE;52;;;
SIRJO;2;;;
SIRKA;5;;;
SIRKE;8;;;
SIRKKA;997;;;
SIRKKA LIISA;36;;;
SIRKKA-LEENA;2;;;
SIRKKA-LIISA;188;;;
SIRKKA-LISA;4;;;
SIRKKA-MAIJA;3;;;
SIRKKU;115;;;
SIRKKU-LIISA;4;;;
SIRLA;2;;;
SIRLE;13;;;
SIRLEI;2;;;
SIRLENE;2;;;
SIRLEY;4;;;
SIRLI;8;;;
SIRLY;3;;;
SIRMA;10;;;
SIRO;7;;;
SIRON;2;;;
SIRORAT;4;;;
SIROUN;11;;;
SIRPA;1 293;;;
SIRPA LIISA;2;;;
SIRPA-LEENA;3;;;
SIRPA-LIISA;7;;;
SIRRA;12;;;
SIRRAH;2;;;
SIRRAY;3;;;
SIRRE;2;;;
SIRREH;5;;;
SIRRI;3;;;
SIRU;15;;;
SIRUI;6;;;
SIRVA;3;;;
SIRVAN;12;;;
SIRVART;5;;;
SIRVI;5;;;
SIRWA;27;;;
SIRWAH;2;;;
SIRWAN;38;;;
SIRÉ;5;;;
SIRÉNE;3;;;
SISA;8;;;
SISANDA;2;;;
SISAY;21;;;
SISAYNESH;2;;;
SISCA;2;;;
SISCO;3;;;
SISE;2;;;
SISELA;17;;;
SISEN;3;;;
SISI;22;;;
SISIA;2;;;
SISIL;2;;;
SISILIA;10;;;
SISILIE;2;;;
SISILIJA;2;;;
SISILIN;4;;;
SISILYA;3;;;
SISIPEN;2;;;
SISIRA;3;;;
SISKA;12;;;
SISKO;1 071;;;
SISKO-LIISA;3;;;
SISOU;2;;;
SISS;2;;;
SISSA;122;;;
SISSAN;4;;;
SISSE;11;;;
SISSEL;308;;;
SISSELA;177;;;
SISSI;193;;;
SISSIE;18;;;
SISSILIA;5;;;
SISSLA;4;;;
SISSY;14;;;
SISU;4;;;
SIT;2;;;
SITA;75;;;
SITAISH;2;;;
SITAL;4;;;
SITALA;2;;;
SITAN;2;;;
SITANA;2;;;
SITANAN;5;;;
SITANG;3;;;
SITARA;37;;;
SITARAM;2;;;
SITAV;6;;;
SITEM;3;;;
SITEY;2;;;
SITHA;3;;;
SITHARA;6;;;
SITHEMBILE;3;;;
SITHTHI;2;;;
SITHTHY;2;;;
SITHY;9;;;
SITI;60;;;
SITINA;6;;;
SITO;4;;;
SITOM;3;;;
SITONG;2;;;
SITORA;19;;;
SITOTA;2;;;
SITOTAW;2;;;
SITRA;24;;;
SITRI;2;;;
SITSOFE;2;;;
SITTA;5;;;
SITTE;3;;;
SITTHI;3;;;
SITTI;23;;;
SITTIYE;6;;;
SITTO;22;;;
SITTY;2;;;
SITUMINI;3;;;
SITWA;2;;;
SITY;4;;;
SIU;36;;;
SIULA;2;;;
SIUM;60;;;
SIUZANNA;2;;;
SIV;32 397;;;
SIV ANNE;2;;;
SIV BRITT;14;;;
SIV INGER;13;;;
SIV MARIE;2;;;
SIV-ANITA;3;;;
SIV-ANN;7;;;
SIV-ANNE;3;;;
SIV-BRITT;334;;;
SIV-GUN;6;;;
SIV-INGER;41;;;
SIV-INGRID;3;;;
SIV-KARIN;4;;;
SIV-LOUISE;2;;;
SIV-MAJ;2;;;
SIV-MARI;6;;;
SIV-MARIA;2;;;
SIV-MARIANNE;2;;;
SIV-MARIE;17;;;
SIV-MONICA;3;;;
SIVA;52;;;
SIVAJINI;2;;;
SIVAKUMARY;2;;;
SIVAMALAR;2;;;
SIVAN;147;;;
SIVANA;13;;;
SIVANI;5;;;
SIVANNA;3;;;
SIVANTHI;2;;;
SIVAPORN;6;;;
SIVAR;4;;;
SIVARANJANI;2;;;
SIVBRIT;2;;;
SIVBRITT;49;;;
SIVDA;3;;;
SIVE;13;;;
SIVEA;2;;;
SIVELI;2;;;
SIVER;5;;;
SIVERA;4;;;
SIVERINA;2;;;
SIVERTHSDOTTER;3;;;
SIVERTSDOTTER;15;;;
SIVERTSEN;2;;;
SIVGUN;2;;;
SIVH;3;;;
SIVI;64;;;
SIVI-ANN;2;;;
SIVIA;9;;;
SIVIE;3;;;
SIVILAY;3;;;
SIVIN;7;;;
SIVITA;2;;;
SIVIÄ;52;;;
SIVONE;6;;;
SIVONNE;13;;;
SIVOR;16;;;
SIVORA;3;;;
SIVSDOTTER;7;;;
SIVY;14;;;
SIW;1 658;;;
SIW-BRITT;6;;;
SIW-GUN;2;;;
SIW-INGER;9;;;
SIWA;9;;;
SIWAN;19;;;
SIWANAT;2;;;
SIWAPHON;2;;;
SIWAPHORN;2;;;
SIWAPORN;9;;;
SIWAR;11;;;
SIWEI;7;;;
SIWEN;5;;;
SIWI;10;;;
SIWIKA;2;;;
SIXTA;3;;;
SIXTEN;12;;;
SIXTENSDOTTER;16;;;
SIXTINA;4;;;
SIXTINE;4;;;
SIXTÉNS;2;;;
SIXUAN;3;;;
SIXX;7;;;
SIYA;22;;;
SIYAAD;3;;;
SIYAAM;2;;;
SIYAD;36;;;
SIYAM;2;;;
SIYAMA;2;;;
SIYAN;7;;;
SIYANA;9;;;
SIYANDA;2;;;
SIYAO;4;;;
SIYARA;2;;;
SIYAT;4;;;
SIYE;2;;;
SIYENA;5;;;
SIYEON;2;;;
SIYI;10;;;
SIYING;6;;;
SIYKA;4;;;
SIYOM;2;;;
SIYONA;2;;;
SIYOUM;3;;;
SIYU;19;;;
SIYUAN;11;;;
SIYUE;5;;;
SIYUM;5;;;
SIYUN;2;;;
SIZA;7;;;
SIZAN;4;;;
SIZAR;4;;;
SIZELA;2;;;
SIZZA;2;;;
SIZZELA;2;;;
SIZZI;5;;;
SIÂN;4;;;
SJA;2;;;
SJANNA;2;;;
SJAUNJA;3;;;
SJOUD;4;;;
SJOUKJE;8;;;
SJU;2;;;
SJUGINA;3;;;
SJUR;5;;;
SJUTTI;8;;;
SJÖ;4;;;
SJÖDAHL;3;;;
SJÖFN;10;;;
SJÖGREN;2;;;
SJÖNS;15;;;
SKAANING;2;;;
SKAARUP;2;;;
SKADE;5;;;
SKADI;7;;;
SKAI;2;;;
SKAIDRA;5;;;
SKAIDRE;3;;;
SKAIDRITE;14;;;
SKAISTE;15;;;
SKAISTÉ;3;;;
SKAK;6;;;
SKALA;9;;;
SKALLA;3;;;
SKAMRIS;2;;;
SKANS;4;;;
SKARA;5;;;
SKARLET;8;;;
SKARLETH;2;;;
SKARLETT;2;;;
SKARP;5;;;
SKAT;3;;;
SKAÐI;2;;;
SKENDERIE;2;;;
SKERI;28;;;
SKFAN;2;;;
SKHARIA;2;;;
SKIBSTED;3;;;
SKILLA;35;;;
SKIMRA;2;;;
SKINA;3;;;
SKINNAR;29;;;
SKIPE;2;;;
SKIPPER;2;;;
SKIRMANTE;2;;;
SKJELLERUP;11;;;
SKJOLD;3;;;
SKJÖDT;5;;;
SKODBORG;3;;;
SKOG;7;;;
SKOGS;9;;;
SKOGSAMIL;6;;;
SKOGSRÅ;2;;;
SKOL;37;;;
SKOMMAR;12;;;
SKORD;13;;;
SKORPAN;14;;;
SKOTLAND;3;;;
SKOUBO;2;;;
SKOUBOE;4;;;
SKOURUP;3;;;
SKOV;33;;;
SKOVBJERG;7;;;
SKOVBORG;5;;;
SKOVBY;5;;;
SKOVGAARD;13;;;
SKOVLUND;2;;;
SKOVLY;2;;;
SKRAGGE;2;;;
SKRIPNIK;2;;;
SKROLLAN;13;;;
SKRYDSTRUP;2;;;
SKRÄDDAR;29;;;
SKRÅLLAN;101;;;
SKULDFRID;3;;;
SKURTA;6;;;
SKURTE;5;;;
SKY;126;;;
SKYE;174;;;
SKYLA;10;;;
SKYLAR;22;;;
SKYLEE;3;;;
SKYLER;38;;;
SKYLIE;5;;;
SKYLIN;2;;;
SKYLINE;2;;;
SKYT;4;;;
SKYTTEGAARD;2;;;
SKYWALKER;17;;;
SKÖDT;2;;;
SKÖRDÅKERS;6;;;
SLADA;3;;;
SLADANA;163;;;
SLADJANA;203;;;
SLAFA;2;;;
SLAFKA;2;;;
SLAGANA;2;;;
SLAGJANA;9;;;
SLAIMAN;3;;;
SLAIW;2;;;
SLAIWA;14;;;
SLAM;6;;;
SLARS;10;;;
SLASH;2;;;
SLAVA;33;;;
SLAVCHEVA;10;;;
SLAVENA;3;;;
SLAVENKA;6;;;
SLAVICA;516;;;
SLAVINA;2;;;
SLAVINSKAYA;2;;;
SLAVITSA;3;;;
SLAVJANKA;2;;;
SLAVKA;75;;;
SLAVNA;2;;;
SLAVOJKA;14;;;
SLAVOVA;5;;;
SLAWA;9;;;
SLAWOMIRA;19;;;
SLEEWA;3;;;
SLEIMAN;13;;;
SLEJMAN;2;;;
SLEMAN;32;;;
SLEWA;30;;;
SLEYIM;2;;;
SLIMA;2;;;
SLIMAN;4;;;
SLIVA;11;;;
SLIVANA;2;;;
SLIVIA;4;;;
SLIWA;16;;;
SLMAN;3;;;
SLO;3;;;
SLOAN;2;;;
SLOANE;3;;;
SLOBA;2;;;
SLOBODA;2;;;
SLOBODANA;2;;;
SLOBODANKA;157;;;
SLOO;3;;;
SLOTH;12;;;
SLOTT;9;;;
SLOVENA;2;;;
SLUNK;4;;;
SLVANA;6;;;
SLYVIA;2;;;
SMA;2;;;
SMADAR;6;;;
SMAH;5;;;
SMAHANE;2;;;
SMAHER;3;;;
SMAIDA;4;;;
SMAIL;7;;;
SMAILA;8;;;
SMAJILA;2;;;
SMALL;3;;;
SMARAGD;2;;;
SMARAGDA;21;;;
SMARAGDI;4;;;
SMARANDA;17;;;
SMARANIKA;3;;;
SMARO;9;;;
SMAROULA;2;;;
SMAYA;2;;;
SMEAH;2;;;
SMED;10;;;
SMEDRA;29;;;
SMEDS;6;;;
SMENS;2;;;
SMERA;4;;;
SMERALDA;3;;;
SMICKA;2;;;
SMIDRA;3;;;
SMIDS;11;;;
SMILA;7;;;
SMILEY;3;;;
SMILJA;58;;;
SMILJANA;41;;;
SMILJKA;17;;;
SMILLA;1 755;;;
SMILLAH;3;;;
SMILLAN;2;;;
SMILTE;13;;;
SMILTÉ;4;;;
SMINA;2;;;
SMIRA;2;;;
SMITA;50;;;
SMITH;6;;;
SMITHA;17;;;
SMRET;37;;;
SMRITI;13;;;
SMRUTIREKHA;2;;;
SMULAN;41;;;
SMULTRON;33;;;
SMUNI;4;;;
SMURFAN;4;;;
SMY;2;;;
SMYRNA;3;;;
SMÖRBLOMMA;3;;;
SNA;3;;;
SNAA;3;;;
SNAEDIS;6;;;
SNDS;2;;;
SNEBANG;3;;;
SNEDEVIG;2;;;
SNEFRID;14;;;
SNEH;4;;;
SNEHA;83;;;
SNEHAL;25;;;
SNEHALATA;2;;;
SNEHALATHA;4;;;
SNEJA;2;;;
SNEJANA;7;;;
SNEJINA;2;;;
SNEKLOT;3;;;
SNEZA;7;;;
SNEZANA;550;;;
SNEZANKA;4;;;
SNEZHANA;33;;;
SNEZHANKA;3;;;
SNEZHINA;2;;;
SNEZJANA;5;;;
SNIAZHANA;3;;;
SNICKAR;71;;;
SNICKARDOTTER;2;;;
SNIDER;2;;;
SNIEGINA;2;;;
SNIEGUOLE;2;;;
SNIEGUOLÉ;3;;;
SNIGDHA;14;;;
SNIJEZANA;3;;;
SNIS;3;;;
SNIT;69;;;
SNIZHANA;5;;;
SNJEZANA;220;;;
SNJOLAUG;5;;;
SNOBAR;2;;;
SNOBER;2;;;
SNOOKY;2;;;
SNOOR;3;;;
SNOTRA;3;;;
SNOW;16;;;
SNUR;4;;;
SNUTTAN;3;;;
SNUTTIS;2;;;
SNWAR;2;;;
SNÄCKAN;6;;;
SNÆDÍS;2;;;
SNÉZANA;3;;;
SNÖ;36;;;
SNÖA;10;;;
SNÖBLOMMA;4;;;
SNÖDROPPE;2;;;
SNÖFLINGA;22;;;
SNÖFRID;124;;;
SNÖKRISTALL;2;;;
SNÖRET;3;;;
SNÖSTJÄRNA;2;;;
SNÖVIT;21;;;
SNØFRID;3;;;
SO;90;;;
SO-HEE;2;;;
SO-JUNG;2;;;
SO-RA;5;;;
SO-WHA;2;;;
SO-YOUNG;7;;;
SOA;2;;;
SOAAD;26;;;
SOAD;109;;;
SOADA;2;;;
SOAI;2;;;
SOARES;7;;;
SOAZIG;3;;;
SOBAH;2;;;
SOBAHI;2;;;
SOBAN;2;;;
SOBANI;2;;;
SOBEIDA;2;;;
SOBEL;3;;;
SOBHA;3;;;
SOBHANA;2;;;
SOBHE;2;;;
SOBHEAH;2;;;
SOBHEY;3;;;
SOBHEYA;4;;;
SOBHI;54;;;
SOBHIA;7;;;
SOBHIE;13;;;
SOBHIEH;6;;;
SOBHIYA;2;;;
SOBHY;17;;;
SOBIA;64;;;
SOBIH;2;;;
SOBIHA;3;;;
SOC;6;;;
SOCE;2;;;
SOCHI;2;;;
SOCKER;3;;;
SOCORO;2;;;
SOCORRO;71;;;
SOD;4;;;
SODA;33;;;
SODABA;13;;;
SODABE;2;;;
SODABEH;22;;;
SODAH;2;;;
SODEH;4;;;
SODGEREL;5;;;
SODI;2;;;
SODSAI;3;;;
SOE;10;;;
SOEDA;2;;;
SOEMSRI;2;;;
SOERINE;3;;;
SOF;2;;;
SOFA;3;;;
SOFANA;2;;;
SOFANIT;15;;;
SOFE;4;;;
SOFFI;10;;;
SOFFIA;27;;;
SOFFÍA;10;;;
SOFHI;3;;;
SOFHIA;56;;;
SOFHIE;46;;;
SOFI;4 913;;;
SOFI-CHARLOTT;2;;;
SOFI-CHARLOTTE;2;;;
SOFI-MARI;2;;;
SOFIA;94 517;;;
SOFIA MARIA;5;;;
SOFIA-ELENA;2;;;
SOFIA-HELENA;2;;;
SOFIA-KATARINA;4;;;
SOFIA-MARIA;10;;;
SOFIA-MARIE;2;;;
SOFIA-THERESE;2;;;
SOFIADOTTER;3;;;
SOFIAH;11;;;
SOFIAN;5;;;
SOFICA;5;;;
SOFIE;30 907;;;
SOFIE-CHARLOTTE;4;;;
SOFIE-LOUISE;7;;;
SOFIE-MARIE;2;;;
SOFIELA;2;;;
SOFIHA;4;;;
SOFII;7;;;
SOFIIA;74;;;
SOFIIE;2;;;
SOFIJA;367;;;
SOFIJANA;4;;;
SOFIJE;34;;;
SOFIKA;3;;;
SOFIKO;3;;;
SOFIN;9;;;
SOFINA;13;;;
SOFINE;8;;;
SOFIO;3;;;
SOFIYA;68;;;
SOFIYAH;3;;;
SOFIÉ;33;;;
SOFJA;17;;;
SOFKA;7;;;
SOFRONIA;4;;;
SOFRONIOU;3;;;
SOFY;2;;;
SOFYA;38;;;
SOFYAN;2;;;
SOFÍA;41;;;
SOGAND;27;;;
SOGDIANA;2;;;
SOGHRA;103;;;
SOGOL;23;;;
SOH;4;;;
SOHA;134;;;
SOHAD;33;;;
SOHAELA;3;;;
SOHAIBA;3;;;
SOHAIL;17;;;
SOHAILA;65;;;
SOHAIR;14;;;
SOHAM;25;;;
SOHAN;5;;;
SOHANA;11;;;
SOHANE;2;;;
SOHANI;3;;;
SOHAR;2;;;
SOHAYLA;5;;;
SOHEE;4;;;
SOHEER;4;;;
SOHEIL;5;;;
SOHEILA;298;;;
SOHEILE;2;;;
SOHEILLA;5;;;
SOHEIR;14;;;
SOHEJLA;5;;;
SOHEL;5;;;
SOHELA;7;;;
SOHELIA;2;;;
SOHER;22;;;
SOHEYLA;41;;;
SOHEYLAH;2;;;
SOHFIA;2;;;
SOHIELA;4;;;
SOHIER;2;;;
SOHILA;38;;;
SOHILLA;2;;;
SOHINI;9;;;
SOHIR;18;;;
SOHL;3;;;
SOHNA;21;;;
SOHO;2;;;
SOHRA;3;;;
SOHRAB;4;;;
SOHVI;12;;;
SOHYLA;4;;;
SOHYUN;3;;;
SOI;10;;;
SOIE;2;;;
SOIFA;2;;;
SOILA;19;;;
SOILE;301;;;
SOILEVI;2;;;
SOILI;167;;;
SOILIKKI;27;;;
SOINTU;80;;;
SOISUDA;3;;;
SOIT;2;;;
SOIZIC;3;;;
SOIZICK;2;;;
SOJA;3;;;
SOJIDA;6;;;
SOJIDAKHON;2;;;
SOJLE;3;;;
SOJOD;2;;;
SOJOUD;5;;;
SOK;8;;;
SOKA;5;;;
SOKAINA;20;;;
SOKAJNA;4;;;
SOKAR;4;;;
SOKAWI;2;;;
SOKEINA;4;;;
SOKENA;2;;;
SOKHA;3;;;
SOKHNA;12;;;
SOKI;7;;;
SOKO;2;;;
SOKOREY;4;;;
SOL;1 472;;;
SOL-ANGELICA;7;;;
SOL-BRITH;5;;;
SOL-BRITT;548;;;
SOL-GERD;4;;;
SOL-GUN;8;;;
SOLA;15;;;
SOLACE;5;;;
SOLAF;43;;;
SOLAFA;16;;;
SOLAGH;3;;;
SOLAI;3;;;
SOLAIMA;2;;;
SOLAIMAN;4;;;
SOLAKA;3;;;
SOLALEH;2;;;
SOLALILL;3;;;
SOLAN;23;;;
SOLANA;11;;;
SOLANAS;2;;;
SOLANCE;2;;;
SOLANCH;2;;;
SOLAND;3;;;
SOLANE;4;;;
SOLANGE;290;;;
SOLANGY;2;;;
SOLANJ;2;;;
SOLANYE;2;;;
SOLANYI;2;;;
SOLAQA;10;;;
SOLAR;2;;;
SOLARA;3;;;
SOLARD;2;;;
SOLARES;2;;;
SOLARIS;4;;;
SOLAV;32;;;
SOLAVA;3;;;
SOLBAKK;3;;;
SOLBERG;4;;;
SOLBJÖRG;32;;;
SOLBJØRG;4;;;
SOLBLOMMA;11;;;
SOLBORG;2;;;
SOLBRIT;3;;;
SOLBRITH;6;;;
SOLBRITT;924;;;
SOLBRITT IRENE;2;;;
SOLDANELLA;2;;;
SOLDIS;5;;;
SOLDOTTER;3;;;
SOLE;14;;;
SOLEA;2;;;
SOLEDA;4;;;
SOLEDAD;373;;;
SOLEEN;14;;;
SOLEI;20;;;
SOLEIL;49;;;
SOLEILA;2;;;
SOLEIMAN;5;;;
SOLEIN;2;;;
SOLEM;2;;;
SOLEN;6;;;
SOLENA;3;;;
SOLENN;7;;;
SOLENNE;2;;;
SOLEVI;5;;;
SOLEY;24;;;
SOLEYMAN;2;;;
SOLFRID;149;;;
SOLGERD;203;;;
SOLGULL;6;;;
SOLGUN;74;;;
SOLGUND;3;;;
SOLGUNN;8;;;
SOLGÄRD;55;;;
SOLHEIM;3;;;
SOLHEM;2;;;
SOLHILD;2;;;
SOLI;143;;;
SOLIA;3;;;
SOLIANA;159;;;
SOLIDA;8;;;
SOLIDEA;2;;;
SOLIE;15;;;
SOLIGARD;3;;;
SOLIGÄRD;5;;;
SOLIHA;9;;;
SOLIHEM;2;;;
SOLIHOM;17;;;
SOLIKA;2;;;
SOLIKHA;5;;;
SOLIMAN;45;;;
SOLIN;224;;;
SOLINA;34;;;
SOLINDA;3;;;
SOLINE;17;;;
SOLINN;2;;;
SOLINNE;2;;;
SOLIS;12;;;
SOLISE;3;;;
SOLITA;3;;;
SOLITAIRE;4;;;
SOLIVAN;2;;;
SOLIYANA;27;;;
SOLJA;5;;;
SOLJANA;2;;;
SOLLA;2;;;
SOLLAN;12;;;
SOLLAUG;3;;;
SOLLE;2;;;
SOLLILJA;2;;;
SOLLMAZ;2;;;
SOLLY;2;;;
SOLMAZ;123;;;
SOLNESTAM;2;;;
SOLNY;5;;;
SOLO;4;;;
SOLOME;7;;;
SOLOMIA;16;;;
SOLOMIE;7;;;
SOLOMIIA;11;;;
SOLOMIJA;2;;;
SOLOMIYA;3;;;
SOLOMON;229;;;
SOLOMUN;10;;;
SOLOMUNA;2;;;
SOLONG;2;;;
SOLONGO;40;;;
SOLONGOO;4;;;
SOLROS;11;;;
SOLRUN;15;;;
SOLS;5;;;
SOLSAGA;2;;;
SOLSJÄL;5;;;
SOLSKEN;5;;;
SOLSTAD;3;;;
SOLSTRÅLE;48;;;
SOLTAN;20;;;
SOLTANA;10;;;
SOLTANE;2;;;
SOLTANI;3;;;
SOLUM;2;;;
SOLUNA;6;;;
SOLV;2;;;
SOLVA;2;;;
SOLVAD;3;;;
SOLVAY;4;;;
SOLVEG;12;;;
SOLVEI;81;;;
SOLVEIG;15 772;;;
SOLVEIGA;16;;;
SOLVEIGE;5;;;
SOLVEIGH;24;;;
SOLVEIGSDOTTER;2;;;
SOLVEIJ;17;;;
SOLVEJ;95;;;
SOLVEJG;35;;;
SOLVEY;6;;;
SOLVI;35;;;
SOLVIA;3;;;
SOLVID;2;;;
SOLVIDE;2;;;
SOLVIE;11;;;
SOLVIEG;208;;;
SOLVIG;2 192;;;
SOLVIGE;5;;;
SOLVIND;36;;;
SOLVIOL;2;;;
SOLVITA;20;;;
SOLVOR;23;;;
SOLVOY;2;;;
SOLVY;15;;;
SOLVÅR;19;;;
SOLWAY;3;;;
SOLWEG;2;;;
SOLWEI;8;;;
SOLWEIG;734;;;
SOLWEIGE;2;;;
SOLWEIGH;18;;;
SOLWEIJ;2;;;
SOLWEY;2;;;
SOLWIEG;14;;;
SOLWIG;11;;;
SOLWIND;2;;;
SOLY;3;;;
SOLYA;3;;;
SOLYANA;82;;;
SOLYMAN;3;;;
SOLÈNE;15;;;
SOLÉNE;2;;;
SOLÎN;3;;;
SOLÖGA;7;;;
SOM;14;;;
SOMA;180;;;
SOMAEA;2;;;
SOMAIA;43;;;
SOMAIAH;5;;;
SOMAIEH;5;;;
SOMAIYA;3;;;
SOMAJA;12;;;
SOMAJE;2;;;
SOMAJEH;2;;;
SOMAJO;2;;;
SOMALI;3;;;
SOMAN;6;;;
SOMANG;2;;;
SOMAR;7;;;
SOMAVATEY;2;;;
SOMAWATHIE;5;;;
SOMAY;2;;;
SOMAYA;161;;;
SOMAYAH;8;;;
SOMAYE;33;;;
SOMAYEH;169;;;
SOMAYO;2;;;
SOMAYYA;4;;;
SOMAYYEH;26;;;
SOMBAT;22;;;
SOMBOON;44;;;
SOMBUN;10;;;
SOMBUT;4;;;
SOMCHAI;3;;;
SOMCHIT;32;;;
SOMCHUEN;2;;;
SOMEA;3;;;
SOMEIA;4;;;
SOMEJA;4;;;
SOMERI;3;;;
SOMEYA;15;;;
SOMI;4;;;
SOMIA;43;;;
SOMIE;2;;;
SOMILA;2;;;
SOMINN;2;;;
SOMIT;3;;;
SOMITA;2;;;
SOMIYA;3;;;
SOMJAI;39;;;
SOMJIT;54;;;
SOMKHID;8;;;
SOMKHIT;6;;;
SOMKHUAN;19;;;
SOMKIAT;2;;;
SOMKID;15;;;
SOMKIT;3;;;
SOMKUAN;3;;;
SOMLACK;2;;;
SOMLAK;8;;;
SOMMAI;54;;;
SOMMAR;27;;;
SOMMARDOTTER;3;;;
SOMMART;2;;;
SOMMAT;7;;;
SOMMAY;2;;;
SOMMER;10;;;
SOMMRA;2;;;
SOMNA;2;;;
SOMNUEK;6;;;
SOMNUK;11;;;
SOMO;7;;;
SOMOR;4;;;
SOMOUD;2;;;
SOMPAN;4;;;
SOMPARN;2;;;
SOMPHAN;7;;;
SOMPHET;3;;;
SOMPHIAN;3;;;
SOMPHIS;2;;;
SOMPHIT;19;;;
SOMPHON;15;;;
SOMPHONG;3;;;
SOMPHORN;8;;;
SOMPIS;9;;;
SOMPIT;9;;;
SOMPONG;37;;;
SOMPORN;78;;;
SOMPRASONG;2;;;
SOMRA;6;;;
SOMRAK;3;;;
SOMRUDEE;3;;;
SOMRUDY;2;;;
SOMRUEDEE;5;;;
SOMRUEDI;3;;;
SOMRUETHAI;7;;;
SOMRUTHAI;3;;;
SOMSAMAI;4;;;
SOMSAMORN;4;;;
SOMSAP;3;;;
SOMSIRI;2;;;
SOMSMORN;2;;;
SOMSONG;14;;;
SOMSOUY;2;;;
SOMSRI;47;;;
SOMSUAI;3;;;
SOMSUAN;4;;;
SOMSUK;5;;;
SOMTAVIL;2;;;
SOMTAWIN;2;;;
SOMTHAWIN;8;;;
SOMTOCHUKWU;3;;;
SOMWANG;16;;;
SOMYA;10;;;
SOMYING;13;;;
SOMYONG;4;;;
SON;12;;;
SONA;131;;;
SONAL;31;;;
SONALI;54;;;
SONALIE;3;;;
SONAM;32;;;
SONATA;37;;;
SONATINA;2;;;
SONAY;14;;;
SONBOL;6;;;
SONCHITA;2;;;
SONDES;7;;;
SONDIS;3;;;
SONDOR;24;;;
SONDOS;83;;;
SONDOUS;3;;;
SONDRA;11;;;
SONDS;3;;;
SONDUS;12;;;
SONE;13;;;
SONEA;2;;;
SONELA;3;;;
SONETT;2;;;
SONETTE;3;;;
SONFIRA;2;;;
SONG;39;;;
SONGITA;2;;;
SONGKARN;2;;;
SONGKRAM;2;;;
SONGKRAN;9;;;
SONGPORN;3;;;
SONGSRI;3;;;
SONGUL;25;;;
SONGULL;2;;;
SONGYI;2;;;
SONGÜL;192;;;
SONI;12;;;
SONIA;2 403;;;
SONIA-MARIA;4;;;
SONICA;2;;;
SONIE;5;;;
SONIG;2;;;
SONIJA;7;;;
SONIK;6;;;
SONIKA;9;;;
SONILA;32;;;
SONITA;41;;;
SONIYA;29;;;
SONJA;20 524;;;
SONJA-BRITT;7;;;
SONJA-LI;2;;;
SONJA-LIS;3;;;
SONJA-MAJ;2;;;
SONJA-MARIA;2;;;
SONJA-MARIE;2;;;
SONJAH;2;;;
SONJICA;2;;;
SONNA;11;;;
SONNE;16;;;
SONNELIE;4;;;
SONNI;10;;;
SONNIA;6;;;
SONNIE;22;;;
SONNITA;2;;;
SONNUR;6;;;
SONNY;37;;;
SONNYDOTTER;2;;;
SONNYSDOTTER;2;;;
SONO;2;;;
SONOKO;5;;;
SONOMA;4;;;
SONOOR;2;;;
SONOR;3;;;
SONORA;6;;;
SONOUR;3;;;
SONSOLES;3;;;
SONSRI;2;;;
SONSY;2;;;
SONTAYA;5;;;
SONTHAYA;8;;;
SONTO;2;;;
SONU;4;;;
SONVY;2;;;
SONY;14;;;
SONYA;470;;;
