;;;;
Förnamn och antal bärare för folkbokförda män 31 december 2022;;;;
Förnamn med minst två bärare;;;;
;;;;
Förnamn;Antal bärare;;;
MOHAMEDKHADAR;3;;;
MOHAMEDNOOR;5;;;
MOHAMEDNOR;2;;;
MOHAMEDNOUR;5;;;
MOHAMEDNUR;14;;;
MOHAMEDNUUR;3;;;
MOHAMEDQADAR;2;;;
MOHAMEDRAZA;2;;;
MOHAMEDREZA;3;;;
MOHAMEDSAEED;2;;;
MOHAMEDSHIFA;6;;;
MOHAMEDTAHER;2;;;
MOHAMEDTAHIR;2;;;
MOHAMEDTILAL;4;;;
MOHAMEDY;2;;;
MOHAMEDYASIN;2;;;
MOHAMEDZIN;2;;;
MOHAMEED;7;;;
MOHAMET;4;;;
MOHAMID;5;;;
MOHAMM;2;;;
MOHAMMAD;17 744;;;
MOHAMMAD ABDULLAH;2;;;
MOHAMMAD ADAM;3;;;
MOHAMMAD ALI;29;;;
MOHAMMAD AMIN;7;;;
MOHAMMAD HASSAN;4;;;
MOHAMMAD ISMAIL;2;;;
MOHAMMAD KARIM;2;;;
MOHAMMAD MAHDI;4;;;
MOHAMMAD NOOR;3;;;
MOHAMMAD NOUR;2;;;
MOHAMMAD OMAR;2;;;
MOHAMMAD RAYYAN;3;;;
MOHAMMAD REZA;20;;;
MOHAMMAD SAID;3;;;
MOHAMMAD SOBHI;2;;;
MOHAMMAD TAHA;4;;;
MOHAMMAD YASIN;2;;;
MOHAMMAD-ALI;17;;;
MOHAMMAD-AMIN;4;;;
MOHAMMAD-AZIM;2;;;
MOHAMMAD-HASSAN;3;;;
MOHAMMAD-HOSSEIN;2;;;
MOHAMMAD-JAWAD;4;;;
MOHAMMAD-KHAIR;3;;;
MOHAMMAD-REDA;2;;;
MOHAMMAD-REZA;13;;;
MOHAMMAD-TAHA;3;;;
MOHAMMADALI;51;;;
MOHAMMADAMIN;26;;;
MOHAMMADATA;2;;;
MOHAMMADBAGHER;2;;;
MOHAMMADEIN;2;;;
MOHAMMADESMAEIL;3;;;
MOHAMMADHADI;10;;;
MOHAMMADHASAN;3;;;
MOHAMMADHASSAN;8;;;
MOHAMMADHESAM;2;;;
MOHAMMADHOSSEIN;30;;;
MOHAMMADI;17;;;
MOHAMMADIN;3;;;
MOHAMMADISA;2;;;
MOHAMMADJAN;2;;;
MOHAMMADJAVAD;8;;;
MOHAMMADKHIR;2;;;
MOHAMMADMAHDI;6;;;
MOHAMMADMATIN;2;;;
MOHAMMADMEHDI;13;;;
MOHAMMADNASER;2;;;
MOHAMMADNAVID;2;;;
MOHAMMADNOUR;2;;;
MOHAMMADNUR;4;;;
MOHAMMADOLLAH;2;;;
MOHAMMADPARHAM;2;;;
MOHAMMADREZA;161;;;
MOHAMMADSADEGH;6;;;
MOHAMMADSAEID;4;;;
MOHAMMADSAID;2;;;
MOHAMMADSALEH;2;;;
MOHAMMADSALIH;2;;;
MOHAMMADSAM;2;;;
MOHAMMADSHARIF;3;;;
MOHAMMADSHAYAN;2;;;
MOHAMMADTAGHI;5;;;
MOHAMMADTAHA;2;;;
MOHAMMADULLAH;13;;;
MOHAMMADZEN;2;;;
MOHAMMADZIA;2;;;
MOHAMMAED;12;;;
MOHAMMD;27;;;
MOHAMMED;15 740;;;
MOHAMMED ADAM;2;;;
MOHAMMED ADNAN;3;;;
MOHAMMED AHMED;4;;;
MOHAMMED ALBAQER;3;;;
MOHAMMED ALI;32;;;
MOHAMMED AMIN;13;;;
MOHAMMED ANAS;2;;;
MOHAMMED BAQER;6;;;
MOHAMMED ELIAS;3;;;
MOHAMMED HADI;2;;;
MOHAMMED ISMAIL;2;;;
MOHAMMED NOOR;2;;;
MOHAMMED NOUR;6;;;
MOHAMMED OSMAN;2;;;
MOHAMMED REDA;5;;;
MOHAMMED REDHA;2;;;
MOHAMMED REZA;3;;;
MOHAMMED RIDA;3;;;
MOHAMMED SALEH;2;;;
MOHAMMED TAIM;2;;;
MOHAMMED YAHIA;2;;;
MOHAMMED-ALI;15;;;
MOHAMMED-AMIN;11;;;
MOHAMMED-BAQER;2;;;
MOHAMMED-BARAA;2;;;
MOHAMMED-HADI;2;;;
MOHAMMED-HUSSAIN;2;;;
MOHAMMED-HUSSEIN;2;;;
MOHAMMED-NOOR;3;;;
MOHAMMED-RIDHA;2;;;
MOHAMMED-SAID;2;;;
MOHAMMED-SALEH;3;;;
MOHAMMED-TAHA;2;;;
MOHAMMEDADEM;4;;;
MOHAMMEDADNAN;3;;;
MOHAMMEDALI;30;;;
MOHAMMEDAMEEN;2;;;
MOHAMMEDAMIN;5;;;
MOHAMMEDBERHAN;3;;;
MOHAMMEDBIRHAN;2;;;
MOHAMMEDBRHAN;6;;;
MOHAMMEDHAGOS;6;;;
MOHAMMEDHASAN;2;;;
MOHAMMEDI;3;;;
MOHAMMEDIDRIS;4;;;
MOHAMMEDJEMAL;2;;;
MOHAMMEDKHEIR;5;;;
MOHAMMEDNOR;2;;;
MOHAMMEDNOUR;5;;;
MOHAMMEDNUR;37;;;
MOHAMMEDOMER;2;;;
MOHAMMEDOSMAN;2;;;
MOHAMMEDRETHA;2;;;
MOHAMMEDREZA;5;;;
MOHAMMEDRIDHA;2;;;
MOHAMMEDSAID;6;;;
MOHAMMEDSALEH;3;;;
MOHAMMEDSALIH;8;;;
MOHAMMEDSEID;2;;;
MOHAMMEDSIRAJ;2;;;
MOHAMMEDTAHER;3;;;
MOHAMMEDTAHIR;2;;;
MOHAMMET;3;;;
MOHAMMOD;14;;;
MOHAMMOUD;7;;;
MOHAMMUD;20;;;
MOHAMOD;20;;;
MOHAMOOD;9;;;
MOHAMOUD;258;;;
MOHAMUD;1 259;;;
MOHAMUD YUSUF;2;;;
MOHAMUUD;40;;;
MOHAN;152;;;
MOHANA;8;;;
MOHANAD;498;;;
MOHANASUNDARAM;2;;;
MOHAND;29;;;
MOHANDAS;3;;;
MOHANED;44;;;
MOHANID;2;;;
MOHANISH;3;;;
MOHANLAL;2;;;
MOHANNA;2;;;
MOHANNAD;246;;;
MOHANNED;34;;;
MOHANRAJ;4;;;
MOHARAM;14;;;
MOHARRAM;7;;;
MOHASSAD;2;;;
MOHAYMEN;4;;;
MOHAZ;3;;;
MOHAZID;4;;;
MOHCEN;3;;;
MOHCINE;4;;;
MOHD;167;;;
MOHDI;3;;;
MOHE;3;;;
MOHEALDEEN;2;;;
MOHEALDIN;2;;;
MOHEB;28;;;
MOHEBULLAH;3;;;
MOHED;5;;;
MOHEDDIN;8;;;
MOHEDDINE;2;;;
MOHEDIN;6;;;
MOHEE;4;;;
MOHEEB;7;;;
MOHEIMEN;6;;;
MOHEMED;11;;;
MOHEMMED;12;;;
MOHENED;3;;;
MOHEP;3;;;
MOHER;4;;;
MOHESSEN;2;;;
MOHEY;3;;;
MOHEZ;2;;;
MOHHAMAD;2;;;
MOHHAMED;3;;;
MOHHAMMAD;3;;;
MOHI;30;;;
MOHIADIN;4;;;
MOHIALDEEN;16;;;
MOHIALDIN;3;;;
MOHIB;32;;;
MOHIBBUL;2;;;
MOHIBOLLAH;2;;;
MOHIBUL;5;;;
MOHIBULLA;2;;;
MOHIBULLAH;14;;;
MOHIBUR;2;;;
MOHID;35;;;
MOHIDDIN;10;;;
MOHIDEEN;5;;;
MOHIDIN;15;;;
MOHIE;3;;;
MOHIEDDIN;14;;;
MOHIEDDINE;5;;;
MOHIEDIN;7;;;
MOHIEELDIN;2;;;
MOHIELDIN;4;;;
MOHIMEN;2;;;
MOHIN;5;;;
MOHINDER;4;;;
MOHIT;56;;;
MOHITH;5;;;
MOHITTIN;2;;;
MOHIUDDIN;15;;;
MOHIYADIN;3;;;
MOHMAD;77;;;
MOHMAED;4;;;
MOHMD;7;;;
MOHMED;45;;;
MOHMMAD;38;;;
MOHMMD;2;;;
MOHMMED;27;;;
MOHMOD;4;;;
MOHMOOD;5;;;
MOHMOUD;32;;;
MOHMUD;7;;;
MOHN;2;;;
MOHNAD;2;;;
MOHNED;3;;;
MOHNNAD;2;;;
MOHO;2;;;
MOHODIN;2;;;
MOHOMED;18;;;
MOHOMUD;5;;;
MOHOSHIN;3;;;
MOHOSIN;4;;;
MOHR;4;;;
MOHSAN;12;;;
MOHSEIN;2;;;
MOHSEN;1 009;;;
MOHSENI;2;;;
MOHSIN;365;;;
MOHSINE;3;;;
MOHSINUL;2;;;
MOHSN;2;;;
MOHSSEN;14;;;
MOHSSINE;4;;;
MOHTAR;3;;;
MOHTASAM;2;;;
MOHTASHIM;4;;;
MOHTASIM;3;;;
MOHTASSEM;3;;;
MOHTAZ;3;;;
MOHTEZ;2;;;
MOHUDDIN;3;;;
MOHUDIN;6;;;
MOHUMAD;2;;;
MOHUMED;14;;;
MOHUMMAD;3;;;
MOHUSIN;2;;;
MOHY;7;;;
MOHYADDIN;2;;;
MOHYADIN;9;;;
MOHYALDIN;2;;;
MOHYE;2;;;
MOHYEALDEEN;3;;;
MOHYEALDIN;2;;;
MOHYEDEEN;2;;;
MOHYEDIN;2;;;
MOHYELDIN;5;;;
MOHYI;3;;;
MOH´D;59;;;
MOI;4;;;
MOID;4;;;
MOIE;3;;;
MOIEN;8;;;
MOIJE;7;;;
MOIN;18;;;
MOINUDDIN;2;;;
MOINUL;10;;;
MOISE;45;;;
MOISES;133;;;
MOISHE;2;;;
MOISIS;5;;;
MOISSIS;2;;;
MOISÉS;32;;;
MOIZ;36;;;
MOJAHED;10;;;
MOJAHID;6;;;
MOJE;55;;;
MOJEB;2;;;
MOJEEB;2;;;
MOJEED;3;;;
MOJIB;13;;;
MOJIBRAHMAN;2;;;
MOJIBULLAH;2;;;
MOJIBUR;2;;;
MOJJE;16;;;
MOJMIR;7;;;
MOJO;8;;;
MOJTABA;411;;;
MOK;6;;;
MOKAFEH;3;;;
MOKARAM;7;;;
MOKBEL;4;;;
MOKBIL;3;;;
MOKBUL;4;;;
MOKDAD;9;;;
MOKDAM;6;;;
MOKE;3;;;
MOKENEN;3;;;
MOKHALAD;11;;;
MOKHAMMAD;3;;;
MOKHLAD;2;;;
MOKHLEF;2;;;
MOKHLES;37;;;
MOKHLESUR;2;;;
MOKHLIS;10;;;
MOKHTAR;169;;;
MOKHWAR;7;;;
MOKO;3;;;
MOKONEN;21;;;
MOKRANE;3;;;
MOKSH;5;;;
MOKSHA;4;;;
MOKSHAGNA;4;;;
MOKSHITH;3;;;
MOKTAR;46;;;
MOKTHAR;6;;;
MOL;2;;;
MOLA;6;;;
MOLAMIN;2;;;
MOLDE;2;;;
MOLDI;5;;;
MOLE;4;;;
MOLEY;2;;;
MOLGAN;25;;;
MOLHAM;73;;;
MOLHEM;7;;;
MOLHIM;2;;;
MOLID;6;;;
MOLIMBI;2;;;
MOLIN;8;;;
MOLINA;5;;;
MOLITOR;2;;;
MOLKE;7;;;
MOLL;8;;;
MOLLA;13;;;
MOLLE;100;;;
MOLLGAN;8;;;
MOLLO;2;;;
MOLLY;7;;;
MOLOKO;2;;;
MOLOY;3;;;
MOLTAS;480;;;
MOLTAZ;23;;;
MOLTE;8;;;
MOLTKE;8;;;
MOLTZAU;2;;;
MOLWIN;2;;;
MOMADOU;8;;;
MOMAN;2;;;
MOMAND;5;;;
MOMANYI;3;;;
MOMAR;14;;;
MOMCHIL;2;;;
MOMCHILOV;2;;;
MOMCILO;65;;;
MOMEN;48;;;
MOMIN;38;;;
MOMINUL;3;;;
MOMINUR;2;;;
MOMIR;39;;;
MOMME;11;;;
MOMMIN;2;;;
MOMMO;5;;;
MOMO;30;;;
MOMODOU;211;;;
MOMODOU LAMIN;2;;;
MOMODOU-ALIEU;2;;;
MOMODU;5;;;
MOMOH;7;;;
MOMPATI;2;;;
MOMTAZ;22;;;
MON;19;;;
MONA;3;;;
MONAAM;3;;;
MONADEL;3;;;
MONAEM;2;;;
MONAF;15;;;
MONASAR;2;;;
MONASSON;2;;;
MONAVAR;4;;;
MONAWAR;4;;;
MONAWARSHA;2;;;
MONCEF;60;;;
MONCER;2;;;
MONCHAI;2;;;
MONDAY;22;;;
MONDE;3;;;
MONDER;3;;;
MONDHER;10;;;
MONDI;5;;;
MONDO;2;;;
MONDRIAN;6;;;
MONDRUP;2;;;
MONDY;2;;;
MONDÉSIR;2;;;
MONE;2;;;
MONEAM;2;;;
MONEB;3;;;
MONEEB;10;;;
MONEEM;2;;;
MONEER;23;;;
MONEFELDT;4;;;
MONEIM;13;;;
MONEIR;4;;;
MONEM;32;;;
MONER;19;;;
MONERA;3;;;
MONES;7;;;
MONEY;5;;;
MONG;5;;;
MONGA;2;;;
MONGE;2;;;
MONGED;4;;;
MONGI;24;;;
MONGKHON;11;;;
MONGKHONCHAI;2;;;
MONGKOL;7;;;
MONGKON;4;;;
MONGY;2;;;
MONI;5;;;
MONIB;16;;;
MONIEM;3;;;
MONIF;3;;;
MONIM;4;;;
MONIQUE;6;;;
MONIR;321;;;
MONIRUL;14;;;
MONIRUZZAMAN;5;;;
MONIS;5;;;
MONJED;3;;;
MONJI;7;;;
MONJUR;7;;;
MONJURUL;8;;;
MONKE;5;;;
MONNE;2;;;
MONNY;2;;;
MONO;5;;;
MONOWAR;3;;;
MONRAD;11;;;
MONRO;2;;;
MONROE;11;;;
MONS;59;;;
MONSEF;3;;;
MONSHAD;2;;;
MONSIF;3;;;
MONSUR;3;;;
MONTADAR;19;;;
MONTADER;4;;;
MONTADHAR;2;;;
MONTADHER;2;;;
MONTAGU;2;;;
MONTAGUE;4;;;
MONTAN;2;;;
MONTANA;18;;;
MONTASAR;6;;;
MONTASER;39;;;
MONTASIR;11;;;
MONTASSAR;5;;;
MONTASSER;4;;;
MONTASSIR;2;;;
MONTATHAR;11;;;
MONTATHER;3;;;
MONTAZAR;19;;;
MONTAZER;5;;;
MONTAÑO;2;;;
MONTE;32;;;
MONTEDAR;2;;;
MONTEIRO;8;;;
MONTELL;6;;;
MONTERO;3;;;
MONTFORT;3;;;
MONTGOMERY;39;;;
MONTHADAR;2;;;
MONTHAR;2;;;
MONTHER;22;;;
MONTI;7;;;
MONTIN;6;;;
MONTIS;2;;;
MONTREE;10;;;
MONTRI;5;;;
MONTRÉ;2;;;
MONTY;29;;;
MONUIR;2;;;
MONY;2;;;
MONZ;6;;;
MONZA;4;;;
MONZER;57;;;
MONZUR;2;;;
MONZURUL;3;;;
MOO;38;;;
MOO-RYONG;2;;;
MOODY;74;;;
MOOGAB;2;;;
MOOHAMAD;2;;;
MOOHAMED;3;;;
MOOHAMMAD;2;;;
MOOKAEW;3;;;
MOOMEN;2;;;
MOON;50;;;
MOONCHILD;2;;;
MOONIR;2;;;
MOORE;9;;;
MOORTHY;3;;;
MOOSA;57;;;
MOOSE;2;;;
MOOSES;2;;;
MOOTAZ;2;;;
MOOTI;2;;;
MOPAR;3;;;
MOQBEL;9;;;
MOQDAD;2;;;
MOR;60;;;
MORA;3;;;
MORAD;285;;;
MORADI;2;;;
MORAGEA;3;;;
MORAIS;2;;;
MORAL;6;;;
MORALES;3;;;
MORAN;8;;;
MORANNAL;2;;;
MORARA;2;;;
MORASON;2;;;
MORAT;6;;;
MORAY;3;;;
MORBE;2;;;
MORCOS;12;;;
MORDECAI;10;;;
MORDECHAI;16;;;
MORDOKAI;2;;;
MORE;4;;;
MORED;2;;;
MOREES;7;;;
MOREIRA;2;;;
MOREL;3;;;
MORELL;3;;;
MORENO;34;;;
MORES;3;;;
MORGAN;11 028;;;
MORGAN-JUNIOR;2;;;
MORGEN;59;;;
MORGENS;5;;;
MORGHAN;2;;;
MORHAF;41;;;
MORI;8;;;
MORIAB;2;;;
MORIBA;2;;;
MORICE;3;;;
MORID;8;;;
MORIDI;4;;;
MORIE;2;;;
MORIEL;5;;;
MORIENTES;3;;;
MORIN;4;;;
MORIO;4;;;
MORIS;110;;;
MORISE;4;;;
MORISON;3;;;
MORISS;11;;;
MORISSE;3;;;
MORITS;9;;;
MORITZ;285;;;
MORIZ;3;;;
MORJAN;2;;;
MORK;3;;;
MORKOS;13;;;
MORLAI;2;;;
MORLAYE;5;;;
MORLEY;7;;;
MORNE;3;;;
MORNINGSTAR;3;;;
MORO;5;;;
MORONI;4;;;
MORPH;2;;;
MORPHEUS;6;;;
MORRGAN;3;;;
MORRIS;1 450;;;
MORRISON;27;;;
MORRISSEY;9;;;
MORRIZ;6;;;
MORRO;5;;;
MORROW;3;;;
MORRY;2;;;
MORSAL;4;;;
MORSE;2;;;
MORSHAD;2;;;
MORSHADUL;2;;;
MORSHED;18;;;
MORSHID;4;;;
MORSING;2;;;
MORSK;2;;;
MORSY;3;;;
MORTADA;52;;;
MORTADHA;12;;;
MORTAZA;129;;;
MORTEDA;3;;;
MORTEN;655;;;
MORTENSEN;4;;;
MORTENSSON;2;;;
MORTESA;5;;;
MORTEZ;2;;;
MORTEZA;882;;;
MORTHADA;2;;;
MORTHEN;2;;;
MORTIMER;114;;;
MORTIZA;2;;;
MORTON;14;;;
MORTZA;3;;;
MORUF;2;;;
MORWAN;3;;;
MORY;21;;;
MORÉNO;4;;;
MOS;3;;;
MOSA;234;;;
MOSAAB;15;;;
MOSAAD;18;;;
MOSAB;66;;;
MOSAD;12;;;
MOSADIK;2;;;
MOSAEF;2;;;
MOSAEL;3;;;
MOSALAM;2;;;
MOSALLAM;3;;;
MOSANA;3;;;
MOSAWER;11;;;
MOSAYEB;2;;;
MOSAZGHI;3;;;
MOSBAH;27;;;
MOSCAB;2;;;
MOSCHOS;4;;;
MOSE;130;;;
MOSEF;2;;;
MOSEN;3;;;
MOSES;730;;;
MOSGAARD;4;;;
MOSH;2;;;
MOSHARAF;4;;;
MOSHAROF;4;;;
MOSHARRAF;4;;;
MOSHE;44;;;
MOSHEL;3;;;
MOSHEN;3;;;
MOSHER;3;;;
MOSHI;16;;;
MOSHIN;3;;;
MOSHIOUR;2;;;
MOSHIR;5;;;
MOSHIUR;7;;;
MOSHREQ;3;;;
MOSHTABA;22;;;
MOSHTAG;2;;;
MOSHTAGH;5;;;
MOSHTAK;4;;;
MOSHTAQ;18;;;
MOSHTEBA;3;;;
MOSHÉ;4;;;
MOSI;5;;;
MOSIUR;2;;;
MOSLEH;16;;;
MOSLEM;27;;;
MOSLIH;4;;;
MOSLIM;6;;;
MOSO;2;;;
MOSQUERA;2;;;
MOSS;17;;;
MOSSA;36;;;
MOSSAAD;2;;;
MOSSAB;14;;;
MOSSAD;11;;;
MOSSE;10;;;
MOSSES;4;;;
MOSTABA;3;;;
MOSTAF;5;;;
MOSTAFA;1 473;;;
MOSTAFE;8;;;
MOSTAFFA;8;;;
MOSTAFIJUR;3;;;
MOSTAFIZUR;8;;;
MOSTAK;3;;;
MOSTAKIM;2;;;
MOSTAPHA;34;;;
MOSTEFA;8;;;
MOSTFA;9;;;
MOSTOFA;5;;;
MOSTYN;3;;;
MOSVOLL;4;;;
MOSWER;2;;;
MOT;2;;;
MOTADED;3;;;
MOTAHAR;4;;;
MOTAHER;2;;;
MOTAIAM;2;;;
MOTALEB;9;;;
MOTAR;3;;;
MOTASAM;3;;;
MOTASEM;45;;;
MOTASIM;8;;;
MOTAZ;97;;;
MOTEA;5;;;
MOTEE;8;;;
MOTEI;2;;;
MOTEK;2;;;
MOTH;3;;;
MOTHAFAR;12;;;
MOTHAFER;2;;;
MOTHANA;20;;;
MOTHANNA;4;;;
MOTHENA;3;;;
MOTHI;2;;;
MOTHIUR;2;;;
MOTI;8;;;
MOTIA;3;;;
MOTIEJUS;9;;;
MOTINA;2;;;
MOTIUR;4;;;
MOTLAK;2;;;
MOTO;2;;;
MOTTAZ;3;;;
MOTTE;2;;;
MOTTY;4;;;
MOTWAKEL;2;;;
MOTÖRHEAD;3;;;
MOU;4;;;
MOUAATH;2;;;
MOUAAZ;5;;;
MOUAD;23;;;
MOUADH;5;;;
MOUAED;3;;;
MOUAFAK;34;;;
MOUAFAQ;4;;;
MOUAFFAK;5;;;
MOUAIAD;8;;;
MOUAID;13;;;
MOUAIYAD;4;;;
MOUAMEN;5;;;
MOUAMMAR;3;;;
MOUATAZ;3;;;
MOUATH;7;;;
MOUAWIA;6;;;
MOUAYAD;66;;;
MOUAYED;7;;;
MOUAZ;56;;;
MOUBARAK;8;;;
MOUBARIK;2;;;
MOUCTAR;4;;;
MOUD;2;;;
MOUDAR;6;;;
MOUDUD;2;;;
MOUEAD;2;;;
MOUEEN;2;;;
MOUEN;2;;;
MOUETAZ;2;;;
MOUEZ;2;;;
MOUFAC;2;;;
MOUFAK;6;;;
MOUFAQ;5;;;
MOUFEED;2;;;
MOUFFAK;3;;;
MOUFID;21;;;
MOUFREH;3;;;
MOUHAB;2;;;
MOUHAMAD;113;;;
MOUHAMADOU;20;;;
MOUHAMD;5;;;
MOUHAMED;98;;;
MOUHAMET;3;;;
MOUHAMETH;2;;;
MOUHAMMAD;72;;;
MOUHAMMD;3;;;
MOUHAMMED;40;;;
MOUHAMMED-ALI;2;;;
MOUHAMOUD;4;;;
MOUHANAD;24;;;
MOUHAND;2;;;
MOUHANED;3;;;
MOUHANNAD;16;;;
MOUHANNED;3;;;
MOUHCINE;8;;;
MOUHED;2;;;
MOUHEDIN;3;;;
MOUHI;5;;;
MOUHIALDIN;2;;;
MOUHIB;8;;;
MOUHMAD;6;;;
MOUHNAD;4;;;
MOUHOUMED;4;;;
MOUHSEN;3;;;
MOUHSIN;3;;;
MOUHSINE;3;;;
MOUHSSIN;3;;;
MOUHSSINE;4;;;
MOUHYADIN;2;;;
MOUIN;7;;;
MOUINE;2;;;
MOUJTABA;3;;;
MOUKDAD;2;;;
MOUKHTAR;6;;;
MOUKTAR;10;;;
MOULA;4;;;
MOULADAD;2;;;
MOULAY;70;;;
MOULDI;14;;;
MOULHAM;7;;;
MOULI;2;;;
MOULID;6;;;
MOULIK;2;;;
MOULOUD;10;;;
MOUMEN;36;;;
MOUMIN;10;;;
MOUNADEL;6;;;
MOUNAIM;2;;;
MOUNAOUER;2;;;
MOUNCIF;2;;;
MOUNEM;4;;;
MOUNER;8;;;
MOUNES;3;;;
MOUNIB;7;;;
MOUNIER;2;;;
MOUNIF;3;;;
MOUNIM;5;;;
MOUNIR;319;;;
MOUNIS;7;;;
MOUNISH;3;;;
MOUNTACIR;2;;;
MOUNTAIN;2;;;
MOUNTASER;5;;;
MOUNTASIR;3;;;
MOUNTASSIR;5;;;
MOUNTHER;2;;;
MOUNZER;15;;;
MOUR;2;;;
MOURAD;204;;;
MOURHAF;7;;;
MOURICE;7;;;
MOURIS;36;;;
MOURITZEN;4;;;
MOURKOS;2;;;
MOURSHED;2;;;
MOURTADA;6;;;
MOURTALLA;2;;;
MOUS;2;;;
MOUSA;660;;;
MOUSAA;3;;;
MOUSAAB;5;;;
MOUSAB;11;;;
MOUSBAH;2;;;
MOUSE;15;;;
MOUSEL;2;;;
MOUSEN;2;;;
MOUSES;2;;;
MOUSHI;4;;;
MOUSHTAQ;2;;;
MOUSLEM;2;;;
MOUSLIM;3;;;
MOUSS;2;;;
MOUSSA;376;;;
MOUSSAB;6;;;
MOUSTAFA;502;;;
MOUSTAFFA;3;;;
MOUSTAPHA;84;;;
MOUSTEN;2;;;
MOUSTFA;8;;;
MOUTASAM;3;;;
MOUTASEM;22;;;
MOUTASSEM;4;;;
MOUTASSIM;2;;;
MOUTAZ;62;;;
MOUTAZBELLAH;2;;;
MOUTHANA;3;;;
MOUTI;4;;;
MOUTIE;5;;;
MOUTIH;5;;;
MOUTLAK;2;;;
MOUWAFAK;4;;;
MOUYAD;4;;;
MOUZA;2;;;
MOVIN;2;;;
MOVITS;19;;;
MOVITZ;153;;;
MOVLA;2;;;
MOVLAN;2;;;
MOVSAR;5;;;
MOVSES;4;;;
MOWAFAK;32;;;
MOWAFAQ;6;;;
MOWAFFAK;11;;;
MOWAFFAQ;6;;;
MOWAHID;2;;;
MOWAYAD;4;;;
MOWAZY;2;;;
MOWFAK;3;;;
MOWGLI;49;;;
MOWITZ;14;;;
MOWLID;93;;;
MOWLIID;18;;;
MOWOE;2;;;
MOX;2;;;
MOXAMED;2;;;
MOYA;3;;;
MOYAD;6;;;
MOYENDA;2;;;
MOYNUL;3;;;
MOYO;6;;;
MOZAFAR;19;;;
MOZAFFAR;10;;;
MOZAM;2;;;
MOZAMEL;13;;;
MOZAMIL;9;;;
MOZAMMAL;4;;;
MOZAMMEL;10;;;
MOZAN;3;;;
MOZART;14;;;
MOZES;7;;;
MOZUMDER;2;;;
MO´ATH;3;;;
MOÏSE;9;;;
MPAGI;3;;;
MPHATSO;2;;;
MPHO;10;;;
MPIA;2;;;
MPIANA;2;;;
MPILA;2;;;
MPILI;2;;;
MPONGO;2;;;
MPUTU;3;;;
MR;9;;;
MRAD;13;;;
MRAEZ;2;;;
MRAY;2;;;
MRAZ;2;;;
MREBIT;2;;;
MRIDHA;4;;;
MRIDUL;5;;;
MRINAL;6;;;
MROAN;2;;;
MRUGENDRA;2;;;
MRUNAL;4;;;
MRWAN;8;;;
MSALLAM;3;;;
MSAMBYA;3;;;
MSAYAR;3;;;
MSCIWOJ;2;;;
MSGANE;2;;;
MSGHINA;3;;;
MSGINA;5;;;
MSGNA;24;;;
MSGUN;3;;;
MSHARI;5;;;
MSHKUR;3;;;
MSHRIQ;3;;;
MSHTAK;3;;;
MSON;5;;;
MSTAFA;2;;;
MTANES;3;;;
MTANIOS;7;;;
MTANOS;6;;;
MTANUS;3;;;
MTANYOUS;3;;;
MTASHAR;2;;;
MTHOBISI;2;;;
MTIR;2;;;
MTLOOB;3;;;
MTWKL;2;;;
MTYAS;2;;;
MU;12;;;
MUA;2;;;
MUAAD;68;;;
MUAADH;2;;;
MUAAMAR;3;;;
MUAATAZ;4;;;
MUAATH;4;;;
MUAAYAD;2;;;
MUAAYED;2;;;
MUAAZ;38;;;
MUAD;139;;;
MUADH;22;;;
MUAED;7;;;
MUAFAK;11;;;
MUAFAQ;4;;;
MUAFFAK;5;;;
MUAIAD;7;;;
MUAID;11;;;
MUAIED;2;;;
MUAIN;2;;;
MUAKA;2;;;
MUALIM;6;;;
MUALIN;2;;;
MUAMAL;2;;;
MUAMAR;3;;;
MUAMBA;3;;;
MUAMEL;2;;;
MUAMEN;2;;;
MUAMER;138;;;
MUAMET;12;;;
MUAMMAR;5;;;
MUAMMER;75;;;
MUANZA;2;;;
MUAREM;6;;;
MUATASAM;2;;;
MUATASEM;10;;;
MUATASM;2;;;
MUATAZ;45;;;
MUATEZ;3;;;
MUATH;28;;;
MUAWIA;9;;;
MUAWIYA;10;;;
MUAWIYAH;2;;;
MUAWIYE;8;;;
MUAYAD;128;;;
MUAYD;3;;;
MUAYED;21;;;
MUAYID;16;;;
MUAYYAD;17;;;
MUAYYED;5;;;
MUAZ;80;;;
MUAZAM;2;;;
MUAZU;4;;;
MUAZZAM;7;;;
MUBAARAK;7;;;
MUBAARIK;5;;;
MUBANGA;3;;;
MUBARA;3;;;
MUBARAK;235;;;
MUBAREK;23;;;
MUBAREZ;3;;;
MUBARIG;4;;;
MUBARIK;71;;;
MUBARIZ;13;;;
MUBARK;6;;;
MUBASHAR;35;;;
MUBASHER;9;;;
MUBASHIR;40;;;
MUBASSIR;2;;;
MUBDER;2;;;
MUBDIR;5;;;
MUBEEN;17;;;
MUBELO;3;;;
MUBIN;22;;;
MUBIRU;7;;;
MUBSHAR;2;;;
MUBSHIR;2;;;
MUC;2;;;
MUCAAD;35;;;
MUCAD;16;;;
MUCAHID;2;;;
MUCAHIT;4;;;
MUCHAMI;2;;;
MUCHE;3;;;
MUCHEN;4;;;
MUCHI;2;;;
MUCHTABA;2;;;
MUCHUI;2;;;
MUCK;3;;;
MUCO;2;;;
MUCTARR;2;;;
MUCTASIM;3;;;
MUCYO;4;;;
MUDAFFAR;2;;;
MUDALIB;3;;;
MUDALIGE;6;;;
